0.,2.36163382e+00
0.10279781,2.26145805e+00
0.08338857,2.05552208e+00
0.0771133,1.88568978e+00
0.20523519,1.59950356e+00
0.21142007,1.36308176e+00
0.31138025,9.35608325e-01
0.39184652,6.97214393e-01
0.41653954,4.14168706e-01
0.53064473,2.06242754e-01
0.52430405,1.02009822e-01
0.55089284,7.57239946e-02
0.56472051,2.34832109e-02
0.58981370,2.21944413e-03
